File ID,digit_label,intonation
0014068.wav,0,bored
0014070.wav,3,bored
0014074.wav,9,excited
0014079.wav,5,neutral
0014080.wav,8,neutral
0014083.wav,8,neutral
0014090.wav,0,bored
0014092.wav,1,bored
0014094.wav,6,bored
0014096.wav,9,question
0014097.wav,8,bored
0014099.wav,1,neutral
0014104.wav,5,excited
0014105.wav,2,excited
0014106.wav,2,question
0014107.wav,6,neutral
0014110.wav,7,neutral
0014111.wav,4,neutral
0014112.wav,0,excited
0014118.wav,7,neutral
0014120.wav,2,neutral
0014122.wav,6,question
0014123.wav,7,question
0014124.wav,8,neutral
0014125.wav,8,excited
0014130.wav,2,excited
0014132.wav,4,excited
0014135.wav,8,neutral
0014137.wav,4,bored
0014145.wav,6,question
0014148.wav,1,bored
0014149.wav,9,excited
0014151.wav,0,bored
0014157.wav,3,question
0014160.wav,8,neutral
0014170.wav,4,excited
0014174.wav,9,bored
0014178.wav,7,neutral
0014183.wav,6,excited
0014184.wav,0,question
0014186.wav,6,bored
0014193.wav,0,excited
0014195.wav,8,excited
0014197.wav,1,excited
0014200.wav,8,question
0014201.wav,9,bored
0014203.wav,0,bored
0014205.wav,0,excited
0014209.wav,7,neutral
0014215.wav,0,question
0014216.wav,1,question
0014220.wav,3,question
0014223.wav,7,neutral
0014224.wav,6,excited
0014225.wav,9,neutral
0014226.wav,4,excited
0014228.wav,7,neutral
0014229.wav,9,excited
0014230.wav,5,question
0014231.wav,8,neutral
0014232.wav,2,question
0014233.wav,1,bored
0014238.wav,5,excited
0014239.wav,8,excited
0014241.wav,6,neutral
0014254.wav,3,neutral
0014261.wav,0,excited
0014266.wav,7,neutral
0014270.wav,6,neutral
0014271.wav,2,neutral
0014275.wav,4,neutral
0014276.wav,1,neutral
0014277.wav,4,neutral
0014278.wav,0,neutral
0014279.wav,1,excited
0014285.wav,4,question
0014290.wav,7,neutral
0014291.wav,5,question
0014292.wav,9,question
0014293.wav,6,question
0014295.wav,4,excited
0014297.wav,5,bored
0014298.wav,5,neutral
0014300.wav,3,bored
0014301.wav,2,bored
0014303.wav,5,bored
0014311.wav,5,question
0014314.wav,7,neutral
0014320.wav,0,question
0014321.wav,5,bored
0014322.wav,1,bored
0014324.wav,0,excited
0014337.wav,8,neutral
0014340.wav,9,bored
0014341.wav,0,question
0014345.wav,7,excited
0014349.wav,8,bored
0014350.wav,7,neutral
0014355.wav,8,bored
0014356.wav,2,bored
0014359.wav,9,neutral
0014360.wav,2,neutral
0014361.wav,8,neutral
0014362.wav,6,bored
0014363.wav,6,question
0014365.wav,7,question
0014366.wav,2,question
0014373.wav,8,neutral
0014377.wav,1,excited
0014379.wav,7,excited
0014380.wav,1,bored
0014383.wav,0,excited
0014384.wav,9,neutral
0014385.wav,8,bored
0014394.wav,4,bored
0014398.wav,9,bored
0014403.wav,8,question
0014411.wav,7,bored
0014416.wav,3,excited
0014417.wav,1,excited
0014418.wav,2,question
0014421.wav,3,excited
0014425.wav,4,question
0014427.wav,5,excited
0014431.wav,2,bored
0014436.wav,8,neutral
0014439.wav,4,excited
0014442.wav,6,neutral
0014443.wav,5,excited
0014450.wav,8,question
0014451.wav,6,neutral
0014454.wav,0,excited
0014455.wav,9,question
0014457.wav,6,neutral
0014458.wav,9,bored
0014460.wav,6,bored
0014464.wav,1,neutral
0014466.wav,5,neutral
0014467.wav,3,question
0014471.wav,2,bored
0014473.wav,3,question
0014479.wav,0,bored
0014482.wav,6,bored
0014485.wav,9,neutral
0014488.wav,0,bored
0014489.wav,1,excited
0014500.wav,4,neutral
0014501.wav,4,question
0014505.wav,2,excited
0014508.wav,1,excited
0014511.wav,7,bored
0014517.wav,0,excited
0014521.wav,9,excited
0014524.wav,4,excited
0014527.wav,8,excited
0014540.wav,1,bored
0014542.wav,1,excited
0014548.wav,3,neutral
0014554.wav,7,bored
0014555.wav,1,question
0014556.wav,7,neutral
0014558.wav,4,neutral
0014560.wav,3,neutral
0014561.wav,7,neutral
0014564.wav,6,bored
0014568.wav,1,excited
0014571.wav,6,question
0014572.wav,7,question
0014574.wav,2,bored
0014578.wav,0,question
0014580.wav,3,excited
0014583.wav,7,neutral
0014585.wav,8,neutral
0014586.wav,7,question
0014590.wav,2,neutral
0014591.wav,1,question
0014593.wav,2,neutral
0014601.wav,6,question
0014604.wav,8,question
0014606.wav,1,excited
0014609.wav,6,excited
0014611.wav,4,neutral
0014612.wav,8,excited
0014613.wav,9,excited
0014616.wav,1,neutral
0014617.wav,8,neutral
0014618.wav,5,excited
0014621.wav,1,question
0014626.wav,4,excited
0014627.wav,7,excited
0014629.wav,1,neutral
0014636.wav,5,question
0014637.wav,2,question
0014640.wav,7,question
0014641.wav,0,bored
0014642.wav,1,excited
0014645.wav,1,excited
0014650.wav,9,neutral
0014651.wav,3,neutral
0014653.wav,7,excited
0014654.wav,1,neutral
0014656.wav,7,question
0014657.wav,0,question
0014665.wav,0,question
0014667.wav,4,excited
0014668.wav,3,excited
0014673.wav,5,excited
0014678.wav,9,bored
0014679.wav,8,excited
0014681.wav,4,bored
0014683.wav,4,neutral
0014685.wav,2,bored
0014691.wav,4,neutral
0014699.wav,2,question
0014700.wav,4,question
0014702.wav,1,excited
0014703.wav,2,question
0014704.wav,5,question
0014705.wav,9,neutral
0014717.wav,6,excited
0014719.wav,4,neutral
0014723.wav,9,question
0014724.wav,1,bored
0014726.wav,6,bored
0014727.wav,2,bored
0014734.wav,2,question
0014740.wav,3,excited
0014742.wav,1,bored
0014744.wav,3,question
0014748.wav,1,neutral
0014754.wav,0,neutral
0014758.wav,9,bored
0014760.wav,7,neutral
0014763.wav,4,bored
0014766.wav,8,bored
0014767.wav,6,bored
0014768.wav,7,excited
0014775.wav,0,question
0014778.wav,5,neutral
0014780.wav,0,excited
0014782.wav,4,neutral
0014787.wav,0,neutral
0014789.wav,7,bored
0014794.wav,9,neutral
0014797.wav,4,excited
0014798.wav,3,question
0014813.wav,0,bored
0014817.wav,7,bored
0014818.wav,0,neutral
0014819.wav,8,excited
0014820.wav,2,excited
0014823.wav,7,neutral
0014824.wav,1,excited
0014832.wav,9,excited
0014834.wav,4,neutral
0014836.wav,8,neutral
0014838.wav,1,bored
0014839.wav,7,excited
0014847.wav,5,excited
0014854.wav,5,neutral
0014855.wav,3,question
0014858.wav,4,excited
0014860.wav,8,question
0014871.wav,8,excited
0014872.wav,2,neutral
0014873.wav,3,excited
0014874.wav,2,question
0014877.wav,7,question
0014880.wav,3,neutral
0014884.wav,5,neutral
0014886.wav,7,bored
0014887.wav,7,question
0014890.wav,5,neutral
0014892.wav,5,question
0014894.wav,2,neutral
0014896.wav,9,excited
0014898.wav,8,excited
0014903.wav,6,excited
0014911.wav,9,question
0014914.wav,9,excited
0014915.wav,1,bored
0014916.wav,2,neutral
0014918.wav,3,neutral
0014923.wav,0,excited
0014924.wav,1,bored
0014927.wav,2,question
0014931.wav,5,excited
0014935.wav,3,neutral
0014937.wav,5,excited
0014938.wav,6,bored
0014943.wav,5,excited
0014944.wav,0,excited
0014951.wav,5,bored
0014952.wav,8,question
0014955.wav,7,bored
0014958.wav,0,question
0014961.wav,6,excited
0014963.wav,3,excited
0014969.wav,7,question
0014971.wav,4,bored
0014974.wav,0,neutral
0014977.wav,0,bored
0014980.wav,9,question
0014982.wav,3,bored
0014985.wav,6,bored
0014994.wav,2,bored
0014997.wav,8,excited
0015002.wav,9,bored
0015005.wav,1,bored
0015006.wav,3,question
0015008.wav,2,neutral
0015009.wav,1,excited
0015011.wav,4,question
0015018.wav,1,bored
0015020.wav,3,bored
0015022.wav,1,neutral
0015033.wav,8,question
0015036.wav,4,excited
0015037.wav,5,question
0015038.wav,1,bored
0015040.wav,7,excited
0015049.wav,4,question
0015050.wav,7,excited
0015067.wav,0,question
0015076.wav,7,question
0015077.wav,6,neutral
0015080.wav,4,question
0015081.wav,0,bored
0015088.wav,9,question
0015093.wav,4,neutral
0015101.wav,7,question
0015102.wav,9,bored
0015107.wav,4,neutral
0015109.wav,7,neutral
0015114.wav,6,question
0015115.wav,9,question
0015116.wav,6,bored
0015117.wav,6,neutral
0015119.wav,3,bored
0015121.wav,3,excited
0015122.wav,6,excited
0015123.wav,0,neutral
0015128.wav,7,question
0015130.wav,0,neutral
0015132.wav,5,question
0015140.wav,1,bored
0015144.wav,6,question
0015145.wav,0,question
0015153.wav,5,question
0015155.wav,0,excited
0015160.wav,6,bored
0015164.wav,0,bored
0015165.wav,9,excited
0015166.wav,3,bored
0015168.wav,6,bored
0015174.wav,3,excited
0015176.wav,3,bored
0015178.wav,4,bored
0015179.wav,5,excited
0015181.wav,9,excited
0015185.wav,2,bored
0015186.wav,8,question
0015187.wav,8,bored
0015193.wav,0,excited
0015196.wav,5,question
0015197.wav,0,bored
0015209.wav,9,excited
0015210.wav,2,neutral
0015211.wav,7,bored
0015215.wav,5,neutral
0015216.wav,4,excited
0015217.wav,0,question
0015222.wav,8,question
0015230.wav,5,excited
0015232.wav,5,question
0015241.wav,4,excited
0015248.wav,8,excited
0015256.wav,1,neutral
0015257.wav,1,excited
0015260.wav,1,neutral
0015261.wav,0,question
0015262.wav,2,excited
0015265.wav,0,bored
0015272.wav,4,bored
0015274.wav,1,question
0015276.wav,0,question
0015278.wav,1,bored
0015279.wav,0,neutral
0015283.wav,1,question
0015289.wav,8,question
0015290.wav,9,bored
0015299.wav,6,neutral
0015303.wav,7,bored
0015305.wav,9,bored
0015306.wav,2,excited
0015307.wav,7,bored
0015315.wav,0,excited
0015316.wav,8,bored
0015322.wav,7,neutral
0015327.wav,9,neutral
0015331.wav,6,excited
0015334.wav,9,bored
0015340.wav,8,excited
0015341.wav,1,question
0015350.wav,4,neutral
0015351.wav,8,excited
0015355.wav,0,excited
0015365.wav,5,excited
0015368.wav,1,question
0015374.wav,5,question
0015379.wav,7,excited
0015384.wav,6,question
0015386.wav,9,bored
0015390.wav,1,excited
0015391.wav,2,bored
0015392.wav,4,bored
0015393.wav,2,excited
0015397.wav,2,question
0015401.wav,9,excited
0015402.wav,9,neutral
0015403.wav,7,neutral
0015404.wav,9,question
0015408.wav,9,neutral
0015411.wav,8,excited
0015415.wav,9,bored
0015418.wav,3,question
0015420.wav,3,neutral
0015427.wav,7,neutral
0015428.wav,5,neutral
0015432.wav,4,excited
0015435.wav,2,bored
0015437.wav,8,neutral
0015442.wav,6,question
0015444.wav,2,question
0015448.wav,5,excited
0015450.wav,6,bored
0015454.wav,4,bored
0015458.wav,9,excited
0015462.wav,5,question
0015465.wav,6,neutral
0015470.wav,7,question
0015475.wav,2,bored
0015478.wav,4,bored
0015479.wav,7,question
0015483.wav,2,neutral
0015493.wav,3,neutral
0015501.wav,7,bored
0015503.wav,0,bored
0015507.wav,3,excited
0015515.wav,9,excited
0015518.wav,4,bored
0015519.wav,8,excited
0015523.wav,6,neutral
0015531.wav,7,bored
0015536.wav,1,excited
0015537.wav,2,neutral
0015538.wav,5,bored
0015539.wav,6,excited
0015540.wav,0,excited
0015542.wav,1,neutral
0015546.wav,0,neutral
0015548.wav,2,neutral
0015550.wav,9,bored
0015558.wav,5,question
0015562.wav,4,bored
0015566.wav,9,neutral
0015567.wav,1,neutral
0015574.wav,6,excited
0015582.wav,7,neutral
0015583.wav,2,question
0015584.wav,7,question
0015587.wav,9,neutral
0015598.wav,5,question
0015603.wav,8,bored
0015607.wav,2,question
0015610.wav,6,bored
0015611.wav,6,bored
0015614.wav,4,excited
0015615.wav,3,excited
0015620.wav,2,bored
0015621.wav,0,question
0015626.wav,1,neutral
0015631.wav,8,question
0015635.wav,3,bored
0015636.wav,4,excited
0015637.wav,5,question
0015644.wav,7,excited
0015650.wav,4,bored
0015653.wav,6,neutral
0015654.wav,9,neutral
0015655.wav,5,bored
0015659.wav,3,neutral
0015665.wav,3,bored
0015666.wav,0,neutral
0015674.wav,2,excited
0015675.wav,2,excited
0015677.wav,4,bored
0015681.wav,8,bored
0015685.wav,3,excited
0015686.wav,6,neutral
0015691.wav,6,question
0015697.wav,6,bored
0015700.wav,0,neutral
0015702.wav,1,bored
0015704.wav,4,question
0015705.wav,0,question
0015710.wav,5,neutral
0015714.wav,0,bored
0015726.wav,8,bored
0015728.wav,4,excited
0015729.wav,7,question
0015731.wav,4,excited
0015733.wav,4,bored
0015736.wav,6,neutral
0015738.wav,4,neutral
0015740.wav,9,bored
0015744.wav,6,bored
0015745.wav,1,excited
0015751.wav,4,bored
0015758.wav,7,neutral
0015759.wav,3,question
0015760.wav,8,neutral
0015761.wav,1,neutral
0015763.wav,6,bored
0015769.wav,6,excited
0015771.wav,4,question
0015774.wav,0,question
0015775.wav,6,neutral
0015779.wav,8,neutral
0015784.wav,0,question
0015788.wav,2,excited
0015789.wav,8,excited
0015790.wav,3,neutral
0015793.wav,6,neutral
0015799.wav,4,neutral
0015800.wav,2,bored
0015803.wav,7,excited
0015804.wav,6,neutral
0015806.wav,1,question
0015807.wav,2,question
0015808.wav,2,question
0015810.wav,7,excited
0015811.wav,4,excited
0015816.wav,0,excited
0015819.wav,7,question
0015820.wav,2,bored
0015824.wav,0,excited
0015825.wav,6,bored
0015830.wav,9,bored
0015832.wav,0,neutral
0015833.wav,1,neutral
0015834.wav,0,excited
0015841.wav,8,question
0015843.wav,5,excited
0015848.wav,0,bored
0015849.wav,9,question
0015850.wav,1,bored
0015854.wav,0,question
0015856.wav,8,neutral
0015857.wav,2,excited
0015864.wav,3,bored
0015871.wav,4,bored
0015873.wav,1,bored
0015874.wav,7,neutral
0015875.wav,5,excited
0015876.wav,2,bored
0015877.wav,5,bored
0015883.wav,2,question
0015885.wav,9,question
0015889.wav,1,question
0015891.wav,6,bored
0015892.wav,1,question
0015899.wav,6,question
0015903.wav,1,excited
0015912.wav,2,neutral
0015913.wav,2,bored
0015915.wav,7,bored
0015916.wav,3,excited
0015918.wav,3,excited
0015921.wav,0,bored
0015922.wav,9,question
0015924.wav,2,neutral
0015925.wav,4,excited
0015926.wav,9,bored
0015929.wav,9,neutral
0015930.wav,4,neutral
0015932.wav,3,question
0015935.wav,9,question
0015945.wav,3,neutral
0015948.wav,0,neutral
0015950.wav,4,bored
0015952.wav,5,bored
0015955.wav,6,question
0015958.wav,1,excited
0015966.wav,1,neutral
0015968.wav,3,bored
0015969.wav,4,excited
0015970.wav,1,excited
0015971.wav,8,neutral
0015975.wav,3,bored
0015977.wav,9,excited
0015979.wav,0,question
0015988.wav,0,bored
0015991.wav,8,neutral
0015992.wav,1,bored
0015996.wav,7,question
0016000.wav,5,bored
0016002.wav,0,excited
0016003.wav,1,excited
0016006.wav,5,bored
0016007.wav,3,bored
0016012.wav,8,bored
0016018.wav,0,bored
0016022.wav,8,neutral
0016023.wav,0,excited
0016026.wav,4,bored
0016035.wav,8,bored
0016039.wav,4,question
0016046.wav,3,excited
0016047.wav,0,neutral
0016049.wav,8,neutral
0016050.wav,5,neutral
0016051.wav,6,excited
0016053.wav,2,neutral
0016058.wav,0,question
0016059.wav,3,question
0016063.wav,1,excited
0016064.wav,9,neutral
0016066.wav,1,bored
0016071.wav,0,excited
0016078.wav,9,question
0016080.wav,5,question
0016085.wav,3,bored
0016086.wav,4,bored
0016089.wav,2,excited
0016090.wav,3,bored
0016096.wav,5,question
0016099.wav,3,neutral
0016102.wav,4,question
0016107.wav,0,question
0016109.wav,9,bored
0016111.wav,6,excited
0016115.wav,0,bored
0016131.wav,3,neutral
0016132.wav,7,bored
0016143.wav,4,excited
0016145.wav,2,question
0016147.wav,5,excited
0016151.wav,3,bored
0016152.wav,6,neutral
0016154.wav,9,excited
0016156.wav,2,bored
0016159.wav,5,question
0016161.wav,7,question
0016162.wav,2,bored
0016163.wav,6,question
0016167.wav,0,bored
0016172.wav,5,neutral
0016173.wav,8,question
0016175.wav,1,bored
0016176.wav,8,neutral
0016179.wav,2,neutral
0016180.wav,6,neutral
0016181.wav,7,excited
0016183.wav,3,bored
0016188.wav,5,bored
0016189.wav,2,neutral
0016190.wav,4,neutral
0016193.wav,3,excited
0016195.wav,3,excited
0016196.wav,4,neutral
0016206.wav,0,question
0016207.wav,3,neutral
0016208.wav,7,bored
0016214.wav,6,question
0016218.wav,0,excited
0016221.wav,0,neutral
0016224.wav,8,question
0016227.wav,9,excited
0016228.wav,7,bored
0016230.wav,2,excited
0016237.wav,9,neutral
0016243.wav,8,bored
0016244.wav,8,excited
0016245.wav,4,question
0016250.wav,1,excited
0016256.wav,9,question
0016259.wav,1,excited
0016262.wav,8,excited
0016267.wav,1,excited
0016268.wav,5,excited
0016269.wav,9,question
0016270.wav,3,neutral
0016273.wav,5,bored
0016274.wav,4,excited
0016276.wav,6,excited
0016277.wav,0,question
0016278.wav,2,neutral
0016280.wav,8,question
0016284.wav,6,neutral
0016285.wav,6,neutral
0016286.wav,6,bored
0016289.wav,7,bored
0016292.wav,4,excited
0016293.wav,1,neutral
0016294.wav,0,neutral
0016298.wav,9,excited
0016299.wav,9,neutral
0016300.wav,3,question
0016301.wav,2,excited
0016305.wav,1,neutral
0016307.wav,7,bored
0016312.wav,1,excited
0016318.wav,2,question
0016326.wav,7,excited
0016332.wav,9,question
0016333.wav,6,bored
0016334.wav,2,question
0016335.wav,6,excited
0016348.wav,0,bored
0016352.wav,9,excited
0016353.wav,5,bored
0016354.wav,2,neutral
0016355.wav,9,bored
0016361.wav,7,bored
0016363.wav,5,neutral
0016364.wav,4,bored
0016365.wav,2,question
0016367.wav,5,bored
0016368.wav,8,bored
0016370.wav,6,question
0016372.wav,9,excited
0016377.wav,8,neutral
0016378.wav,9,question
0016379.wav,8,question
0016380.wav,5,question
0016381.wav,6,neutral
0016384.wav,9,neutral
0016388.wav,7,neutral
0016393.wav,9,bored
0016394.wav,9,bored
0016396.wav,3,question
0016397.wav,1,neutral
0016400.wav,3,question
0016402.wav,8,question
0016403.wav,2,excited
0016405.wav,5,neutral
0016413.wav,0,question
0016415.wav,4,question
0016419.wav,5,question
0016421.wav,8,bored
0016423.wav,1,question
0016428.wav,9,question
0016429.wav,6,question
0016430.wav,1,question
0016432.wav,2,neutral
0016433.wav,8,bored
0016447.wav,6,question
0016449.wav,6,question
0016454.wav,9,excited
0016456.wav,5,bored
0016457.wav,0,neutral
0016458.wav,7,bored
0016460.wav,6,neutral
0016461.wav,1,neutral
0016465.wav,4,bored
0016466.wav,0,question
0016469.wav,1,neutral
0016473.wav,6,excited
0016474.wav,1,excited
0016478.wav,9,excited
0016480.wav,3,bored
0016481.wav,7,bored
0016483.wav,1,question
0016486.wav,4,excited
0016487.wav,5,neutral
0016488.wav,9,neutral
0016496.wav,2,neutral
0016497.wav,7,question
0016506.wav,8,bored
0016508.wav,0,question
0016509.wav,3,excited
0016510.wav,1,neutral
0016511.wav,1,neutral
0016515.wav,8,neutral
0016516.wav,1,bored
0016520.wav,5,question
0016521.wav,6,neutral
0016523.wav,1,excited
0016527.wav,9,excited
0016528.wav,4,question
0016535.wav,1,question
0016536.wav,5,bored
0016542.wav,5,excited
0016546.wav,1,bored
0016553.wav,3,question
0016564.wav,3,bored
0016565.wav,3,excited
0016568.wav,5,excited
0016570.wav,8,neutral
0016573.wav,9,excited
0016578.wav,6,excited
0016579.wav,0,neutral
0016581.wav,1,bored
0016582.wav,1,question
0016588.wav,3,question
0016590.wav,2,neutral
0016597.wav,8,excited
0016601.wav,3,neutral
0016603.wav,9,neutral
0016605.wav,7,bored
0016608.wav,5,neutral
0016610.wav,8,neutral
0016615.wav,3,bored
0016620.wav,7,question
0016621.wav,7,question
0016625.wav,4,question
0016631.wav,6,bored
0016635.wav,0,question
0016644.wav,7,bored
0016647.wav,7,neutral
0016650.wav,2,excited
0016654.wav,2,neutral
0016656.wav,5,bored
0016657.wav,9,bored
0016674.wav,6,bored
0016676.wav,2,question
0016680.wav,7,excited
0016681.wav,2,neutral
0016684.wav,0,excited
0016692.wav,5,bored
0016693.wav,4,neutral
0016695.wav,9,bored
0016699.wav,2,bored
0016701.wav,2,excited
0016702.wav,5,excited
0016703.wav,3,excited
0016710.wav,2,bored
0016718.wav,4,question
0016719.wav,1,bored
0016724.wav,8,question
0016725.wav,0,excited
0016729.wav,4,question
0016731.wav,4,question
0016735.wav,8,question
0016737.wav,7,excited
0016741.wav,9,excited
0016756.wav,2,bored
0016758.wav,7,question
0016762.wav,6,bored
0016765.wav,4,question
0016767.wav,3,bored
0016773.wav,1,question
0016779.wav,3,bored
0016782.wav,6,excited
0016783.wav,0,excited
0016784.wav,3,bored
0016791.wav,8,neutral
0016792.wav,5,bored
0016794.wav,3,question
0016796.wav,7,neutral
0016799.wav,5,question
0016805.wav,8,bored
0016808.wav,9,bored
0016810.wav,3,excited
0016817.wav,1,neutral
0016818.wav,8,question
0016819.wav,6,question
0016821.wav,4,neutral
0016824.wav,7,neutral
0016828.wav,7,excited
0016833.wav,6,excited
0016835.wav,8,excited
0016836.wav,3,question
0016841.wav,9,neutral
0016842.wav,4,excited
0016843.wav,3,excited
0016848.wav,9,neutral
0016850.wav,4,bored
0016851.wav,1,question
0016856.wav,7,bored
0016861.wav,8,neutral
0016865.wav,7,question
0016868.wav,9,question
0016872.wav,5,excited
0016882.wav,2,neutral
0016886.wav,4,question
0016894.wav,7,neutral
0016898.wav,7,excited
0016899.wav,7,bored
0016900.wav,2,excited
0016901.wav,7,neutral
0016903.wav,3,neutral
0016913.wav,3,bored
0016917.wav,7,excited
0016920.wav,5,excited
0016922.wav,8,excited
0016925.wav,1,excited
0016931.wav,1,bored
0016932.wav,1,bored
0016933.wav,4,question
0016934.wav,9,neutral
0016937.wav,2,excited
0016939.wav,4,bored
0016941.wav,1,neutral
0016944.wav,3,excited
0016946.wav,0,bored
0016947.wav,2,excited
0016949.wav,3,neutral
0016950.wav,2,question
0016952.wav,3,question
0016955.wav,9,question
0016956.wav,3,neutral
0016959.wav,9,bored
0016967.wav,6,bored
0016968.wav,1,neutral
0016970.wav,0,question
0016974.wav,4,excited
0016978.wav,6,excited
0016981.wav,6,question
0016982.wav,8,excited
0016986.wav,9,neutral
0016987.wav,2,neutral
0016989.wav,4,question
0016990.wav,3,question
0016991.wav,1,excited
0016994.wav,4,bored
0016995.wav,2,question
0016996.wav,5,excited
0016998.wav,7,excited
0017000.wav,6,question
0017005.wav,6,bored
0017008.wav,3,question
0017011.wav,6,neutral
0017012.wav,0,excited
0017013.wav,9,excited
0017022.wav,6,bored
0017031.wav,8,question
0017032.wav,6,excited
0017036.wav,6,neutral
0017039.wav,7,neutral
0017040.wav,4,bored
0017044.wav,6,bored
0017048.wav,3,neutral
0017049.wav,8,question
0017051.wav,5,excited
0017052.wav,8,question
0017053.wav,9,question
0017054.wav,2,excited
0017057.wav,3,question
0017058.wav,1,bored
0017067.wav,9,question
0017073.wav,4,neutral
0017078.wav,4,bored
0017083.wav,7,neutral
0017084.wav,9,bored
0017092.wav,2,question
0017093.wav,4,bored
0017096.wav,0,question
0017097.wav,2,neutral
0017101.wav,6,question
0017104.wav,4,excited
0017110.wav,8,bored
0017111.wav,5,excited
0017112.wav,3,question
0017117.wav,7,excited
0017121.wav,1,excited
0017123.wav,7,bored
0017127.wav,7,question
0017129.wav,2,bored
0017132.wav,4,neutral
0017134.wav,6,excited
0017136.wav,6,neutral
0017140.wav,0,bored
0017141.wav,6,neutral
0017146.wav,3,bored
0017152.wav,3,bored
0017155.wav,8,neutral
0017163.wav,2,neutral
0017169.wav,9,bored
0017170.wav,3,bored
0017178.wav,3,neutral
0017179.wav,0,excited
0017184.wav,6,bored
0017186.wav,2,question
0017187.wav,8,bored
0017197.wav,5,neutral
0017201.wav,6,question
0017204.wav,0,bored
0017205.wav,0,question
0017206.wav,1,excited
0017210.wav,4,bored
0017211.wav,6,neutral
0017217.wav,6,bored
0017221.wav,9,question
0017222.wav,0,neutral
0017225.wav,7,question
0017226.wav,4,neutral
0017227.wav,0,bored
0017231.wav,7,excited
0017232.wav,8,excited
0017235.wav,6,bored
0017241.wav,0,question
0017242.wav,1,neutral
0017243.wav,5,excited
0017245.wav,1,question
0017250.wav,9,question
0017256.wav,5,bored
0017262.wav,2,neutral
0017264.wav,4,bored
0017265.wav,5,neutral
0017266.wav,2,bored
0017268.wav,6,bored
0017278.wav,2,neutral
0017282.wav,9,bored
0017283.wav,4,question
0017285.wav,0,neutral
0017286.wav,9,neutral
0017287.wav,1,neutral
0017291.wav,7,question
0017292.wav,0,question
0017296.wav,8,question
0017302.wav,9,neutral
0017303.wav,5,excited
0017304.wav,0,excited
0017312.wav,0,bored
0017316.wav,6,question
0017323.wav,6,neutral
0017325.wav,6,neutral
0017329.wav,8,bored
0017330.wav,7,neutral
0017335.wav,8,bored
0017338.wav,8,bored
0017339.wav,3,question
0017341.wav,9,neutral
0017343.wav,8,excited
0017344.wav,5,bored
0017345.wav,3,bored
0017347.wav,1,bored
0017348.wav,1,neutral
0017349.wav,3,question
0017359.wav,1,neutral
0017363.wav,3,bored
0017365.wav,0,question
0017367.wav,8,bored
0017368.wav,3,question
0017371.wav,8,question
0017381.wav,3,neutral
0017382.wav,9,excited
0017387.wav,7,bored
0017392.wav,4,neutral
0017393.wav,9,neutral
0017394.wav,4,question
0017395.wav,0,excited
0017398.wav,1,bored
0017406.wav,1,bored
0017411.wav,1,bored
0017412.wav,0,question
0017426.wav,5,neutral
0017432.wav,3,excited
0017434.wav,8,excited
0017445.wav,7,bored
0017446.wav,9,neutral
0017447.wav,2,excited
0017449.wav,4,neutral
0017451.wav,8,bored
0017452.wav,4,bored
0017453.wav,2,excited
0017454.wav,7,neutral
0017455.wav,6,neutral
0017456.wav,0,bored
0017457.wav,2,neutral
0017459.wav,1,excited
0017460.wav,9,excited
0017463.wav,2,neutral
0017465.wav,2,excited
0017468.wav,3,bored
0017469.wav,1,question
0017471.wav,2,neutral
0017474.wav,1,bored
0017475.wav,7,question
0017476.wav,1,neutral
0017477.wav,5,question
0017480.wav,7,excited
0017484.wav,3,bored
0017485.wav,5,bored
0017487.wav,4,question
0017491.wav,3,bored
0017494.wav,1,neutral
0017500.wav,8,question
0017501.wav,7,bored
0017503.wav,2,neutral
0017505.wav,2,bored
0017506.wav,3,question
0017508.wav,3,bored
0017516.wav,1,bored
0017520.wav,7,neutral
0017524.wav,4,excited
0017525.wav,9,neutral
0017527.wav,1,neutral
0017529.wav,4,bored
0017532.wav,0,question
0017533.wav,8,excited
0017536.wav,2,bored
0017537.wav,8,neutral
0017539.wav,3,question
0017541.wav,9,bored
0017542.wav,5,excited
0017543.wav,2,excited
0017546.wav,8,neutral
0017552.wav,0,question
0017555.wav,2,question
0017561.wav,8,excited
0017563.wav,4,bored
0017569.wav,7,excited
0017570.wav,4,bored
0017571.wav,3,bored
0017578.wav,9,excited
0017580.wav,3,excited
0017584.wav,2,bored
0017585.wav,8,bored
0017587.wav,2,question
0017591.wav,6,bored
0017594.wav,2,question
0017596.wav,7,bored
0017597.wav,6,bored
0017602.wav,1,bored
0017606.wav,8,excited
0017607.wav,1,bored
0017609.wav,9,neutral
0017610.wav,4,question
0017612.wav,5,excited
0017620.wav,4,question
0017626.wav,3,bored
0017631.wav,3,question
0017632.wav,7,bored
0017638.wav,1,question
0017639.wav,1,bored
0017643.wav,9,excited
0017645.wav,5,bored
0017646.wav,3,question
0017647.wav,1,question
0017653.wav,0,neutral
0017654.wav,6,question
0017655.wav,5,excited
0017658.wav,2,neutral
0017660.wav,1,neutral
0017664.wav,6,bored
0017665.wav,3,bored
0017671.wav,1,excited
0017676.wav,4,question
0017681.wav,0,bored
0017683.wav,2,neutral
0017685.wav,4,bored
0017687.wav,7,excited
0017688.wav,5,bored
0017691.wav,3,neutral
0017693.wav,3,bored
0017701.wav,6,excited
0017702.wav,8,bored
0017703.wav,3,question
0017706.wav,4,excited
0017708.wav,1,excited
0017713.wav,0,question
